TEAM,TEAM_ID,PORTFOLIO,PORTFOLIO_ID,PLANT,PLANT_ID,PERIOD,PRICE1,PRICE2,PRICE3,PRICE4
Arrow,1,Bay_Views,3,MORRO_BAY_1-2,31,3,38.78,38.78,47.00,38.78
Arrow,1,Bay_Views,3,MORRO_BAY_3-4,32,3,36.61,36.61,36.61,36.61
Arrow,1,Bay_Views,3,MOSS_LANDING_6,33,3,32.56,32.56,32.56,32.56
Arrow,1,Bay_Views,3,MOSS_LANDING_7,34,3,32.56,32.56,32.56,32.56
Arrow,1,Bay_Views,3,OAKLAND,35,3,61.17,61.17,61.17,61.17
Becker,2,Big_Coal,1,Four Corners,11,3,37.00,37.00,59.71,37.00
Becker,2,Big_Coal,1,ALAMITOS_7,12,3,73.72,73.72,73.72,73.72
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_1-2,13,3,41.00,41.00,59.71,42.38
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_5,14,3,67.00,67.00,67.00,67.00
Becker,2,Big_Coal,1,REDONDO_5-6,15,3,42.38,42.00,59.71,42.00
Becker,2,Big_Coal,1,REDONDO_7-8,16,3,42.38,42.00,59.71,42.00
Coase,3,Beachfront,4,COOLWATER,41,3,45.00,45.00,48.00,45.00
Coase,3,Beachfront,4,ETIWANDA_1-4,42,3,45.00,45.00,47.00,45.00
Coase,3,Beachfront,4,ETIWANDA_5,43,3,62.89,62.89,62.89,62.89
Coase,3,Beachfront,4,ELLWOOD,44,3,75.61,75.61,75.61,75.61
Coase,3,Beachfront,4,MANDALAY_1-2,45,3,44.00,44.00,44.00,44.00
Coase,3,Beachfront,4,MANDALAY_3,46,3,52.06,52.06,52.06,52.06
Coase,3,Beachfront,4,ORMOND_BEACH_1,47,3,38.06,38.06,38.06,38.06
Coase,3,Beachfront,4,ORMOND_BEACH_2,48,3,38.06,38.06,38.06,38.06
Debreu,4,Big_Gas,2,EL_SEGUNDO_1-2,21,3,44.83,44.83,51.00,44.83
Debreu,4,Big_Gas,2,EL_SEGUNDO_3-4,22,3,41.22,41.22,41.22,41.22
Debreu,4,Big_Gas,2,LONG_BEACH,23,3,52.50,52.50,52.50,52.50
Debreu,4,Big_Gas,2,NORTH_ISLAND,24,3,65.50,65.50,65.50,65.50
Debreu,4,Big_Gas,2,ENCINA,25,3,41.67,41.67,41.67,41.67
Debreu,4,Big_Gas,2,KEARNY,26,3,90.06,90.06,90.06,90.06
Debreu,4,Big_Gas,2,SOUTH_BAY,27,3,43.83,43.83,46.83,43.83
Friedman,5,East_Bay,5,PITTSBURGH_1-4,51,3,70.00,40.94,40.94,40.94
Friedman,5,East_Bay,5,PITTSBURGH_5-6,52,3,70.00,36.61,36.61,36.61
Friedman,5,East_Bay,5,PITTSBURG_7,53,3,70.00,500.00,500.00,500.00
Friedman,5,East_Bay,5,CONTRA_COSTA_4-5,54,3,70.00,58.28,58.28,58.28
Friedman,5,East_Bay,5,CONTRA_COSTA_6-7,55,3,70.00,39.50,39.50,39.50
Friedman,5,East_Bay,5,POTRERO_HILL,56,3,70.00,500.00,500.00,500.00
Heckman,6,Old_Timers,6,BIG_CREEK,61,3,0.00,0.00,0.00,0.00
Heckman,6,Old_Timers,6,MOHAVE_1,62,3,34.50,34.50,34.50,34.50
Heckman,6,Old_Timers,6,MOHAVE_2,63,3,34.50,34.50,34.50,34.50
Heckman,6,Old_Timers,6,HIGHGROVE,64,3,49.61,49.61,60.00,49.61
Heckman,6,Old_Timers,6,SAN_BERNARDINO,65,3,53.94,53.94,60.00,53.94
Krugman,7,Low_Fossil,7,HUMBOLDT,71,3,100.00,47.44,47.44,47.44
Krugman,7,Low_Fossil,7,HELMS,72,3,0.50,0.50,0.50,0.50
Krugman,7,Low_Fossil,7,HUNTERS_POINT_1-2,73,3,120.00,49.17,49.17,49.17
Krugman,7,Low_Fossil,7,HUNTERS_POINT_4,74,3,160.00,75.89,75.89,75.89
Krugman,7,Low_Fossil,7,DIABLO_CANYON_1,75,3,11.50,11.50,11.50,11.50
Arrow,1,Bay_Views,3,MORRO_BAY_1-2,31,2,39.36,40.83,47.36,41.00
Arrow,1,Bay_Views,3,MORRO_BAY_3-4,32,2,39.21,40.25,48.01,40.75
Arrow,1,Bay_Views,3,MOSS_LANDING_6,33,2,39.03,40.01,47.36,40.36
Arrow,1,Bay_Views,3,MOSS_LANDING_7,34,2,39.03,40.01,47.36,40.36
Arrow,1,Bay_Views,3,OAKLAND,35,2,61.17,61.17,61.17,61.17
Becker,2,Big_Coal,1,Four Corners,11,2,36.50,36.50,36.50,36.50
Becker,2,Big_Coal,1,ALAMITOS_7,12,2,73.72,73.72,73.72,73.72
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_1-2,13,2,40.50,40.50,40.50,40.50
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_5,14,2,66.50,66.50,66.50,66.50
Becker,2,Big_Coal,1,REDONDO_5-6,15,2,41.94,41.94,41.94,42.38
Becker,2,Big_Coal,1,REDONDO_7-8,16,2,41.94,41.94,41.94,42.38
Coase,3,Beachfront,4,COOLWATER,41,2,42.39,42.70,47.17,42.39
Coase,3,Beachfront,4,ETIWANDA_1-4,42,2,42.67,44.10,52.00,42.67
Coase,3,Beachfront,4,ETIWANDA_5,43,2,62.89,62.89,67.17,62.89
Coase,3,Beachfront,4,ELLWOOD,44,2,75.61,75.61,80.17,75.61
